0.0739605,
0.0566891,
0.0567288,
0.056723,
0.0566652,
0.0565558,
0.0564093,
0.0562256,
0.0560107,
0.055763,
0.0554896,
0.0551913,
0.0548793,
0.0545566,
0.0542366,
0.0539222,
0.0536245,
0.0533446,
0.0530933,
0.0528758,
0.0527072,
0.0525923,
0.0525365,
0.0525171,
0.0525017,
0.0524531,
0.0523594,
0.0522146,
0.052028,
0.0518021,
0.0515472,
0.0512651,
0.0509667,
0.0506543,
0.050338,
0.0500189,
0.0497063,
0.0493987,
0.0491034,
0.0488199,
0.0485817,
0.0483568,
0.0481531,
0.0479681,
0.0478073,
0.0476636,
0.0475346,
0.0474047,
0.0472677,
0.0471098,
0.0469317,
0.0467281,
0.0465059,
0.0462637,
0.0460106,
0.0457459,
0.0454785,
0.0452069,
0.0449385,
0.0446692,
0.0444052,
0.0441417,
0.0438836,
0.0436257,
0.0433729,
0.0431185,
0.0428673,
0.0426135,
0.0423614,
0.0421058,
0.0418513,
0.0415921,
0.0413331,
0.0410685,
0.0408041,
0.0405346,
0.0402663,
0.0399932,
0.0397216,
0.039447,
0.0391707,
0.0388939,
0.0386173,
0.0383397,
0.0380594,
0.0377733,
0.0374764,
0.0371693,
0.0368552,
0.0365456,
0.0362342,
0.0359258,
0.0356098,
0.0352915,
0.0349671,
0.0346453,
0.0343185,
0.0339941,
0.0336643,
0.0333355,
0.0330008,
0.0326672,
0.0323277,
0.0319895,
0.0316455,
0.0313029,
0.0309546,
0.0306076,
0.0302546,
0.0299029,
0.0295453,
0.0291892,
0.0288271,
0.0284663,
0.0280993,
0.027734,
0.0273625,
0.0269927,
0.0266163,
0.0262413,
0.02586,
0.0254802,
0.0250944,
0.0247099,
0.024319,
0.0239294,
0.0235335,
0.0231392,
0.0227388,
0.0223397,
0.0219341,
0.0215298,
0.021119,
0.0207096,
0.0202941,
0.01988,
0.0194595,
0.01904,
0.0186136,
0.018189,
0.0177579,
0.0173285,
0.0168922,
0.0164572,
0.0160154,
0.0155753,
0.0151282,
0.0146831,
0.0142308,
0.0137802,
0.0133223,
0.0128658,
0.0124025,
0.0119409,
0.0114723,
0.0110054,
0.0105314,
0.0100587,
0.00957873,
0.00910056,
0.00861545,
0.00813198,
0.00764112,
0.0071517,
0.00665501,
0.00616004,
0.00565778,
0.00515688,
0.00464875,
0.00414235,
0.00362851,
0.00311624,
0.00259648,
0.00207818,
0.00155291,
0.0010284,
0.000497273,
-3.31189e-05,
-0.000570287,
-0.00110663,
-0.00164959,
-0.00219164,
-0.00274081,
-0.00328963,
-0.00384538,
-0.00439999,
-0.00496107,
-0.00552154,
-0.00608917,
-0.00665627,
-0.00723011,
-0.00780307,
-0.00838332,
-0.00896256,
-0.00954935,
-0.0101345,
-0.0107268,
-0.0113182,
-0.0119181,
-0.0125175,
-0.0131238,
-0.013728,
-0.0143403,
-0.0149514,
-0.0155707,
-0.0161884,
-0.0168135,
-0.0174377,
-0.0180695,
-0.0187006,
-0.0193392,
-0.0199766,
-0.020622,
-0.0212666,
-0.0219189,
-0.0225702,
-0.023229,
-0.023887,
-0.0245527,
-0.0252174,
-0.0258902,
-0.0265623,
-0.0272419,
-0.0279207,
-0.0286071,
-0.0292929,
-0.0299868,
-0.0306799,
-0.0313806,
-0.0320804,
-0.0327883,
-0.0334957,
-0.0342111,
-0.0349254,
-0.0356478,
-0.0363689,
-0.0370982,
-0.0378272,
-0.0385647,
-0.0393016,
-0.0400458,
-0.0407885,
-0.0415395,
-0.0422907,
-0.0430509,
-0.0438099,
-0.0445757,
-0.0453413,
-0.046115,
-0.0468887,
-0.0476705,
-0.0484502,
-0.0491757,
-0.0499008,
-0.0506339,
-0.0513655,
-0.0521058,
-0.0528447,
-0.0535924,
-0.0543391,
-0.0550948,
-0.055849,
-0.0566112,
-0.0573717,
-0.0581433,
-0.0589131,
-0.05969,
-0.0604669,
-0.0612513,
-0.0620358,
-0.0628273,
-0.0636194,
-0.0644218,
-0.0652219,
-0.0660292,
-0.0668365,
-0.0676514,
-0.0684669,
-0.0692925,
-0.070116,
-0.070947,
-0.0717782,
-0.0726165,
-0.0734558,
-0.0743051,
-0.0751524,
-0.0760071,
-0.0768622,
-0.0777277,
-0.0785912,
-0.0794622,
-0.0803336,
-0.0812126,
-0.0820918,
-0.0829822,
-0.0838702,
-0.0847664,
-0.0856622,
-0.0865685,
-0.0874724,
-0.0883853,
-0.0892983,
-0.0902227,
-0.0911434,
-0.0921015,
-0.0931977,
-0.0943072,
-0.0954131,
-0.0965297,
-0.0976458,
-0.0987746,
-0.0999001,
-0.101035,
-0.102169,
-0.103315,
-0.104461,
-0.105619,
-0.106775,
-0.107939,
-0.109104,
-0.110282,
-0.111458,
-0.112642,
-0.113828,
-0.115025,
-0.116221,
-0.117426,
-0.118632,
-0.119849,
-0.121066,
-0.12229,
-0.123517,
-0.124755,
-0.125993,
-0.127238,
-0.128485,
-0.129741,
-0.130999,
-0.132268,
-0.133537,
-0.134814,
-0.136093,
-0.137383,
-0.138673,
-0.139971,
-0.141272,
-0.14258,
-0.143891,
-0.145214,
-0.146536,
-0.147866,
-0.149199,
-0.150542,
-0.151883,
-0.153238,
-0.154594,
-0.155956,
-0.157322,
-0.158699,
-0.160076,
-0.161461,
-0.162849,
-0.164245,
-0.165645,
-0.167055,
-0.168463,
-0.169884,
-0.171307,
-0.172736,
-0.17417,
-0.17561,
-0.177056,
-0.178511,
-0.179968,
-0.181432,
-0.1829,
-0.184375,
-0.185855,
-0.187346,
-0.188834,
-0.190336,
-0.19184,
-0.193349,
-0.194865,
-0.196387,
-0.197914,
-0.199447,
-0.200987,
-0.202536,
-0.204084,
-0.205645,
-0.207209,
-0.208778,
-0.210354,
-0.211935,
-0.213523,
-0.215117,
-0.216717,
-0.218322,
-0.219935,
-0.221553,
-0.223178,
-0.224808,
-0.226446,
-0.228088,
-0.229738,
-0.231393,
-0.233056,
-0.234594,
-0.236092,
-0.237594,
-0.239104,
-0.240618,
-0.24214,
-0.243665,
-0.245195,
-0.246736,
-0.248277,
-0.249826,
-0.251383,
-0.252944,
-0.254512,
-0.256085,
-0.257662,
-0.259247,
-0.260839,
-0.262436,
-0.264041,
-0.26565,
-0.267263,
-0.268884,
-0.270513,
-0.272146,
-0.273784,
-0.275429,
-0.277083,
-0.278741,
-0.280403,
-0.282073,
-0.283751,
-0.285434,
-0.287121,
-0.288816,
-0.290515,
-0.292223,
-0.293939,
-0.29566,
-0.297384,
-0.299117,
-0.300855,
-0.302601,
-0.304351,
-0.306109,
-0.307872,
-0.309644,
-0.311424,
-0.313204,
-0.314997,
-0.316791,
-0.318597,
-0.320403,
-0.322222,
-0.324042,
-0.325874,
-0.327706,
-0.329548,
-0.331398,
-0.333252,
-0.335116,
-0.336984,
-0.33886,
-0.340742,
-0.342632,
-0.344527,
-0.346426,
-0.348339,
-0.350251,
-0.352173,
-0.354104,
-0.35604,
-0.35798,
-0.359929,
-0.361887,
-0.36385,
-0.365822,
-0.367799,
-0.369781,
-0.371771,
-0.373767,
-0.375771,
-0.377785,
-0.379804,
-0.381828,
-0.38386,
-0.385898,
-0.387945,
-0.390001,
-0.392062,
-0.394128,
-0.396204,
-0.398284,
-0.400374,
-0.402468,
-0.404573,
-0.406682,
-0.4088,
-0.410924,
-0.413057,
-0.415195,
-0.417343,
-0.419496,
-0.421654,
-0.423826,
-0.425998,
-0.428181,
-0.430373,
-0.43257,
-0.434777,
-0.436989,
-0.439205,
-0.441432,
-0.443669,
-0.445911,
-0.448158,
-0.450415,
-0.452682,
-0.454954,
-0.457232,
-0.459519,
-0.461812,
-0.464114,
-0.466427,
-0.46874,
-0.471068,
-0.473402,
-0.475741,
-0.478089,
-0.480444,
-0.482808,
-0.485178,
-0.487558,
-0.489943,
-0.492339,
-0.49474,
-0.497147,
-0.499569,
-0.501991,
-0.504424,
-0.506867,
-0.509316,
-0.511775,
-0.51424,
-0.51671,
-0.51919,
-0.521682,
-0.524178,
-0.526681,
-0.529194,
-0.531712,
-0.534241,
-0.536782,
-0.539327,
-0.541878,
-0.54444,
-0.547008,
-0.549586,
-0.55217,
-0.554765,
-0.557366,
-0.559977,
-0.562594,
-0.565223,
-0.567856,
-0.570496,
-0.573147,
-0.575808,
-0.578476,
-0.581154,
-0.583839,
-0.586529,
-0.58923,
-0.591943,
-0.594661,
-0.597385,
-0.600121,
-0.602868,
-0.605615,
-0.608379,
-0.611149,
-0.613925,
-0.616712,
-0.619505,
-0.622309,
-0.62512,
-0.627942,
-0.63077,
-0.63361,
-0.636455,
-0.639312,
-0.642176,
-0.645045,
-0.647931,
-0.650818,
-0.653717,
-0.656627,
-0.659544,
-0.662466,
-0.665401,
-0.668347,
-0.671299,
-0.674258,
-0.677228,
-0.680211,
-0.683193,
-0.686194,
-0.689201,
-0.692214,
-0.695239,
-0.69827,
-0.701314,
-0.704363,
-0.707425,
-0.710493,
-0.713567,
-0.716654,
-0.719753,
-0.722858,
-0.725975,
-0.729099,
-0.732229,
-0.735372,
-0.738527,
-0.741682,
-0.744856,
-0.748036,
-0.751223,
-0.754422,
-0.757628,
-0.760846,
-0.76407,
-0.767308,
-0.770552,
-0.773808,
-0.777071,
-0.78034,
-0.783629,
-0.786918,
-0.790219,
-0.793534,
-0.796855,
-0.800182,
-0.803523,
-0.80687,
-0.81023,
-0.813603,
-0.816976,
-0.820369,
-0.823762,
-0.827175,
-0.830587,
-0.83402,
-0.837453,
-0.840898,
-0.844357,
-0.847823,
-0.851302,
-0.854788,
-0.858281,
-0.861787,
-0.865299,
-0.868825,
-0.872365,
-0.875911,
-0.879465,
-0.883031,
-0.886605,
-0.890192,
-0.893786,
-0.897394,
-0.901009,
-0.904637,
-0.908272,
-0.911914,
-0.91557,
-0.91924,
-0.922916,
-0.9266,
-0.930297,
-0.934009,
-0.937727,
-0.941453,
-0.945192,
-0.948938,
-0.952699,
-0.956466,
-0.960248,
-0.964037,
-0.967839,
-0.971649,
-0.975473,
-0.979305,
-0.98315,
-0.987003,
-0.990862,
-0.994737,
-0.998618,
-1.00251,
-1.00642,
-1.01034,
-1.01427,
-1.0182,
-1.02202,
-1.02541,
-1.02841,
-1.03108,
-1.03345,
-1.03554,
-1.03741,
-1.03906,
-1.04052,
-1.04182,
-1.04296,
-1.04399,
-1.04489,
-1.04569,
-1.0464,
-1.04703,
-1.04759,
-1.04808,
-1.04851,
-1.0489,
-1.04924,
-1.04955,
-1.04982,
-1.05006,
-1.05026,
-1.05046,
-1.05062,
-1.05077,
-1.0509,
-1.05101,
-1.05112,
-1.0512,
-1.05129,
-1.05136,
-1.05142,
-1.05148,
-1.05153,
-1.05157,
-1.05161,
-1.05165,
-1.05167,
-1.0517,
-1.05173,
-1.05175,
-1.05176,
-1.05178,
-1.05179,
-1.05181,
-1.05182,
-1.05183,
-1.05184,
-1.05184,
-1.05185,
-1.05186,
-1.05187,
-1.05187,
-1.05187,
-1.05188,
-1.05188,
-1.05189,
-1.05189,
-1.05189,
-1.0519,
-1.0519,
-1.0519,
-1.0519,
-1.0519,
-1.0519,
-1.0519,
-1.0519,
-1.0519,
-1.0519,
-1.0519,
-1.0519,
-1.0519,
-1.0519,
-1.0519,
-1.0519,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
-1.05191,
